Date,Price
1,109.503319
2,109.735687
3,108.860428
4,109.36393
5,109.27092
6,109.635033
7,110.115288
8,110.951843
9,110.73497
10,110.78138
11,110.409615
12,110.626488
13,110.285698
14,110.610992
15,111.501755
16,110.192719
17,110.091988
18,110.030083
19,110.603264
20,111.346863
21,112.013016
22,112.167915
23,112.198898
24,112.229912
25,112.477791
26,112.330612
27,111.494041
28,111.114487
29,112.05172
30,112.787613
31,112.934792
32,112.880547
33,113.120651
34,113.074165
35,112.988968
36,112.547501
37,112.446762
38,108.054863
39,109.162491
40,108.837166
41,107.411949
42,106.389526
43,108.20977
44,108.101349
45,109.015343
46,109.046341
47,109.209
48,107.086632
49,107.884445
50,108.031631
51,107.729111
52,109.027809
53,109.626602
54,111.430794
55,111.34523
56,111.508553
57,111.360771
58,111.096359
59,110.287628
60,110.404259
61,110.427605
62,110.552025
63,111.741844
64,111.86631
65,112.169579
66,112.325089
67,112.457306
68,111.998459
69,112.496162
70,113.009399
71,114.082558
72,114.385887
73,114.525879
74,114.494759
75,115.575668
76,115.14019
77,115.186859
78,116.244492
79,116.376678
80,116.283348
81,115.319077
82,115.614563
83,116.291122
84,116.921036
85,117.364304
86,117.387642
87,117.232094
88,117.550949
89,116.322212
90,117.31768
91,117.061012
92,117.092171
93,117.893143
94,117.659828
95,118.68634
96,118.624138
97,118.530777
98,118.546349
99,117.473206
100,117.96312
101,118.390793
102,119.35511
103,119.230705
104,119.821732
105,119.837265
106,119.362877
107,118.07975
108,115.948959
109,117.457619
110,117.659828
111,116.376678
112,118.118637
113,118.872948
114,119.54937
115,119.408768
116,119.705536
117,118.041992
118,118.69799
119,117.581146
120,117.018837
121,115.816086
122,117.464027
123,117.448433
124,117.487457
125,118.549637
126,118.979195
127,118.854187
128,119.479019
129,119.572792
130,117.870125
131,118.705826
132,120.580246
133,120.939468
134,120.92392
135,120.861481
136,120.642776
137,121.111351
138,119.885155
139,120.252258
140,118.166931
141,118.409065
142,115.605202
143,113.332504
144,115.105385
145,113.808914
146,114.363373
147,115.277153
148,112.309341
149,114.191597
150,115.409958
151,117.018837
152,113.551178
153,113.020103
154,113.426201
155,111.692352
156,110.153755
157,110.981651
158,113.020103
159,112.965378
160,113.191917
161,114.535233
162,114.433731
163,115.847305
164,114.769547
165,112.246895
166,114.449318
167,114.144745
168,115.269379
169,116.433121
170,115.425575
171,115.691185
172,114.082283
173,113.863571
174,115.191269
175,115.488083
176,116.300331
177,116.292488
178,115.667664
179,119.072929
180,119.775841
181,118.932358
182,119.253288
183,119.033569
184,118.798157
185,119.425903
186,120.132118
187,119.731979
188,121.081711
189,120.916862
190,120.673607
191,120.861992
192,122.297974
193,121.646667
194,122.792282
195,122.588356
196,121.999809
197,122.674629
198,121.638809
199,120.673607
200,121.042427
201,120.603012
202,117.448448
203,118.131149
204,119.088509
205,118.868744
206,119.151299
207,120.54808
208,120.948273
209,120.108604
210,121.356285
211,118.515663
212,118.649055
213,117.746613
214,119.331772
215,116.067322
216,115.47879
217,113.893715
218,112.763672
219,116.200691
220,115.879013
221,114.207535
222,114.403748
223,112.810768
224,113.501297
225,111.178581
226,113.101082
227,110.605705
228,111.876923
229,115.455246
230,115.494476
231,116.655861
232,115.886841
233,114.850998
234,116.773582
235,118.445023
236,118.421501
237,119.339615
238,116.067322
239,117.21302
240,116.969711
241,115.486618
242,113.838768
243,114.474373
244,114.474373
245,115.196289
246,116.856911
247,117.72464
248,117.977119
249,116.494026
250,116.202148
251,115.342278
252,114.332497
253,114.27726
254,111.4767
255,111.382065
256,109.58342
257,110.735168
258,111.460945
259,110.561623
260,111.453056
261,108.999626
262,108.06089
263,105.260345
264,104.179573
265,103.122475
266,105.599556
267,106.490997
268,104.952675
269,106.68824
270,107.216797
271,106.427887
272,108.368515
273,110.111961
274,108.723526
275,105.812584
276,104.960571
277,105.654793
278,104.976349
279,105.512779
280,106.490997
281,107.579659
282,106.632996
283,106.609314
284,106.909096
285,107.224648
286,106.333206
287,106.987991
288,108.336945
289,109.149551
290,109.039085
291,107.974075
292,105.568001
293,105.315559
294,104.913239
295,105.575897
296,103.390709
297,102.325706
298,100.97673
299,104.605614
300,103.627388
301,103.856133
302,102.246826
303,101.213387
304,105.418114
305,102.806946
306,104.711189
307,106.804146
308,106.907219
309,105.599113
310,105.266144
311,104.259293
312,104.623978
313,108.302505
314,108.373901
315,108.643448
316,108.524513
317,108.579948
318,108.469025
319,107.684135
320,107.834801
321,105.741821
322,105.385086
323,105.630875
324,108.492805
325,108.651344
326,109.785042
327,109.840523
328,109.356949
329,109.182518
330,109.658173
331,110.672974
332,110.696785
333,110.26075
334,109.610603
335,111.878006
336,112.187141
337,111.648056
338,112.615311
339,110.609528
340,110.324142
341,110.118034
342,111.354736
343,111.370621
344,111.60051
345,112.99585
346,113.098923
347,113.408058
348,112.488449
349,110.585739
350,110.601624
351,109.119087
352,109.927711
353,110.435097
354,110.990059
355,111.267525
356,110.118034
357,109.475853
358,109.42038
359,111.608444
360,108.048843
361,108.310432
362,107.771362
363,106.185783
364,106.590096
365,107.93782
366,108.001266
367,107.478035
368,106.431541
369,106.56633
370,104.836586
371,104.732979
372,104.525826
373,105.019821
374,102.167458
375,101.609734
376,101.968269
377,102.286964
378,100.534103
379,100.637672
380,99.609879
381,101.378685
382,99.42662
383,99.832985
384,98.669685
385,97.777374
386,96.398949
387,98.76532
388,99.753304
389,100.374771
390,100.430527
391,101.569893
392,102.119652
393,100.00029
394,99.976387
395,98.510353
396,100.613785
397,102.406464
398,101.05204
399,100.518181
400,99.585983
401,102.271019
402,102.725182
403,101.195419
404,103.075752
405,104.143417
406,103.05986
407,102.43837
408,103.211205
409,103.71315
410,102.294945
411,101.179482
412,101.649582
413,101.82489
414,103.298851
415,101.2034
416,101.498184
417,102.48616
418,103.729103
419,102.613632
420,101.976227
421,101.888603
422,98.821114
423,99.131828
424,101.179482
425,98.17572
426,98.574104
427,100.00029
428,100.462402
429,95.681892
430,97.283371
431,92.909218
432,95.665932
433,99.465225
434,97.213356
435,95.001625
436,95.306137
437,96.796684
438,96.844765
439,89.255829
440,92.950142
441,93.006233
442,89.632477
443,88.422447
444,83.918755
445,80.160393
446,78.140968
447,72.683655
448,70.92067
449,81.218185
450,80.016159
451,72.138748
452,75.143829
453,74.695053
454,79.182724
455,76.818672
456,72.635597
457,73.477013
458,69.750671
459,67.274467
460,75.135826
461,74.590912
462,77.171288
463,77.596016
464,77.820389
465,80.46489
466,77.083145
467,72.811867
468,75.215973
469,74.230316
470,71.938385
471,68.773003
472,73.060303
473,69.414093
474,68.492546
475,69.782722
476,65.311111
477,60.462864
478,63.7244
479,68.139946
480,68.644791
481,71.297318
482,72.194817
483,65.799927
484,68.33226
485,69.975067
486,68.356308
487,70.463875
488,72.924057
489,71.722023
490,72.210884
491,70.471916
492,71.313309
493,70.319611
494,73.629265
495,72.916054
496,71.553734
497,71.245911
498,70.333046
499,69.605988
500,70.009911
501,70.413834
502,70.211876
503,71.876083
504,72.902092
505,75.099487
506,75.010582
507,75.511505
508,73.249435
509,73.548378
510,71.973022
511,70.244171
512,70.373459
513,68.159882
514,68.184097
515,68.717339
516,65.089966
517,67.901367
518,66.851128
519,67.141983
520,67.602448
521,68.289131
522,70.59964
523,68.305298
524,66.915756
525,66.713783
526,67.650932
527,67.319695
528,68.321457
529,70.268433
530,70.365356
531,67.141983
532,67.537804
533,67.586266
534,66.859192
535,63.99934
536,63.84586
537,63.15918
538,62.545208
539,60.307392
540,62.593651
541,62.100872
542,61.091019
543,59.72575
544,57.035534
545,56.607353
546,57.94841
547,55.58139
548,55.678291
549,55.023937
550,58.303886
551,58.683582
552,60.994102
553,61.470722
554,61.284946
555,63.15918
556,64.572952
557,63.773136
558,62.415154
559,66.898392
560,65.580276
561,66.271873
562,67.622528
563,66.402054
564,64.107567
565,64.7015
566,65.954559
567,67.882904
568,68.558243
569,68.02121
570,66.434601
571,67.150597
572,69.819382
573,69.83567
574,68.631447
575,69.363739
576,70.380821
577,70.852722
578,67.882904
579,69.209137
580,68.786064
581,69.461395
582,70.510986
583,69.843803
584,69.624092
585,71.10495
586,71.129372
587,71.51178
588,73.944595
589,73.692375
590,74.969803
591,73.928352
592,75.653267
593,74.237488
594,74.01783
595,72.154572
596,72.772949
597,72.178986
598,74.229385
599,74.139877
600,73.643547
601,72.585785
602,72.431221
603,74.286339
604,72.960083
605,73.97715
606,75.28714
607,77.109703
608,77.174805
609,76.198425
610,76.914413
611,76.930702
612,76.613365
613,77.003914
614,76.808655
615,77.150383
616,77.361938
617,75.588181
618,74.562988
619,74.489723
620,75.034889
621,75.311447
622,73.053123
623,73.110367
624,73.740448
625,75.34417
626,75.147812
627,75.851501
628,75.237823
629,75.548752
630,73.486771
631,73.478622
632,72.054832
633,72.005745
634,72.144852
635,71.973015
636,73.724083
637,74.141373
638,76.309731
639,76.186996
640,77.021568
641,77.839844
642,78.199883
643,78.18351
644,79.910011
645,80.23732
646,80.474617
647,80.098206
648,79.90184
649,80.736435
650,80.850998
651,82.184746
652,82.397484
653,82.160187
654,81.734695
655,82.806595
656,82.634796
657,81.603767
658,82.479301
659,83.109367
660,82.47113
661,80.441872
662,81.080101
663,81.792
664,82.634796
665,84.254898
666,84.246704
667,84.41037
668,84.418541
669,84.60675
670,84.590393
671,83.837608
672,81.988358
673,81.677414
674,82.356575
675,83.5103
676,84.230347
677,84.876793
678,85.744118
679,85.727722
680,86.145058
681,86.505089
682,87.814301
683,87.68335
684,87.739296
685,87.517296
686,88.027031
687,87.295326
688,86.333405
689,85.873024
690,87.410416
691,87.147308
692,86.810226
693,84.656204
694,84.261604
695,85.51947
696,86.744484
697,86.982925
698,87.648834
699,88.183243
700,88.528534
701,88.347649
702,89.868614
703,90.197472
704,89.523315
705,90.263245
706,89.7864
707,88.980705
708,89.885078
709,88.857384
710,87.89547
711,87.492615
712,85.840118
713,87.681717
714,85.141289
715,85.766151
716,86.037437
717,86.259399
718,87.846146
719,88.076347
720,90.082375
721,90.098824
722,90.559235
723,89.63842
724,90.123489
725,91.430687
726,91.537567
727,91.480026
728,90.287918
729,89.967262
730,91.110069
731,91.249817
732,91.570465
733,90.082375
734,90.386574
735,91.504677
736,91.463585
737,90.748291
738,91.266251
739,91.126495
740,90.115273
741,90.452339
742,90.962082
743,91.348503
744,91.973297
745,91.545822
746,91.685555
747,90.583885
748,91.096344
749,92.022118
750,92.352737
751,92.534592
752,92.97271
753,93.171059
754,93.038811
755,93.005737
756,92.113052
757,93.675278
758,93.923241
759,93.989357
760,94.386139
761,94.700218
762,94.832466
763,93.948021
764,94.741539
765,94.997765
766,93.931488
767,95.105247
768,94.138153
769,92.327957
770,90.269791
771,90.732674
772,90.352448
773,90.782265
774,89.740784
775,88.765427
776,90.145805
777,91.236855
778,90.782265
779,87.980194
780,88.162025
781,87.525566
782,88.624908
783,88.451324
784,89.377106
785,89.302696
786,90.70787
787,91.137703
788,91.67498
789,91.865074
790,91.88163
791,90.765732
792,91.600571
793,91.476608
794,91.534454
795,92.485023
796,92.741226
797,92.823898
798,93.104904
799,94.435707
800,94.452248
801,94.609276
802,95.030838
803,95.427582
804,95.435852
805,95.460678
806,96.2211
807,96.791435
808,96.741844
809,96.252129
810,96.766739
811,97.447319
812,96.974236
813,96.816521
814,96.758461
815,97.37262
816,97.439026
817,97.107033
818,97.770996
819,98.567787
820,98.800186
821,98.235809
822,98.57608
823,99.223465
824,99.381142
825,99.455856
826,100.584618
827,100.667618
828,99.065765
829,99.43927
830,100.327324
831,100.144737
832,100.443535
833,101.099228
834,100.717415
835,98.335403
836,99.082359
837,100.310699
838,98.609283
839,99.887459
840,97.538597
841,96.957626
842,93.737335
843,92.342972
844,96.409874
845,96.135963
846,97.480499
847,96.268776
848,94.525833
849,94.5756
850,93.289139
851,92.757965
852,89.25547
853,90.558525
854,89.396568
855,89.487854
856,88.948357
857,91.927994
858,90.77433
859,89.247177
860,91.571106
861,91.886482
862,88.657898
863,87.554016
864,88.491905
865,88.018822
866,90.591759
867,91.031609
868,90.890533
869,92.957138
870,92.923981
871,93.073364
872,93.174263
873,92.907417
874,91.372978
875,91.089447
876,89.580078
877,89.955322
878,89.671799
879,86.903152
880,86.077583
881,85.69397
882,85.226967
883,85.785698
884,88.487625
885,89.363235
886,90.03038
887,90.088753
888,91.448051
889,91.43969
890,91.464714
891,88.946266
892,89.471634
893,90.464012
894,89.288177
895,91.281258
896,92.073494
897,93.032486
898,93.024139
899,92.423729
900,91.973419
901,91.956734
902,94.033234
903,93.582878
904,94.208321
905,94.108238
906,93.724655
907,94.225014
908,93.716309
909,91.147835
910,90.589073
911,90.322227
912,90.280533
913,91.389648
914,91.556435
915,89.963646
916,89.671799
917,89.329872
918,88.003937
919,88.34584
920,87.753746
921,89.113052
922,87.82048
923,87.82048
924,90.447327
925,91.289612
926,92.473763
927,91.431374
928,92.073494
929,92.498802
930,92.965782
931,93.999847
932,93.94146
933,94.300072
934,94.27504
935,94.310242
936,95.752258
937,95.559456
938,95.089943
939,94.318634
940,96.263687
941,95.802589
942,96.137947
943,95.970261
944,95.685211
945,96.087631
946,95.366608
947,97.286537
948,97.27813
949,97.160767
950,97.705727
951,97.797943
952,98.099754
953,98.862717
954,98.477043
955,98.678238
956,99.16452
957,97.865021
958,98.820786
959,99.038757
960,99.223206
961,99.51664
962,99.533401
963,99.248367
964,99.265137
965,99.340576
966,99.374123
967,100.162193
968,100.564629
969,102.501312
970,102.886971
971,102.69413
972,101.95636
973,102.367165
974,101.981491
975,100.774223
976,100.631706
977,99.063919
978,99.11422
979,100.572983
980,100.849663
981,100.765846
982,99.307045
983,100.774223
984,99.600464
985,99.90229
986,99.340576
987,101.453323
988,102.752815
989,103.02948
990,102.920502
991,102.979179
992,103.356468
993,103.758865
994,104.362526
995,104.429604
996,104.521797
997,104.04393
998,104.647575
999,104.759651
1000,105.012505
1001,105.678307
1002,106.007019
1003,105.855293
1004,105.897446
1005,106.049149
1006,106.125008
1007,105.956444
1008,105.981735
1009,107.077354
1010,107.018349
1011,107.574608
1012,107.363914
1013,107.153206
1014,107.018349
1015,107.397629
1016,108.366859
1017,108.18985
1018,108.973648
1019,109.159065
1020,108.08873
1021,107.945412
1022,108.18985
1023,108.805084
1024,108.864098
1025,109.285492
1026,109.555199
1027,107.642014
1028,108.451126
1029,110.187263
1030,109.976585
1031,110.221008
1032,110.532822
1033,111.223923
1034,111.729622
1035,111.476761
1036,111.518913
1037,112.184692
1038,112.454376
1039,112.10041
1040,112.808388
1041,113.145508
1042,113.381477
1043,111.105919
1044,110.423271
1045,110.347397
1046,111.527306
1047,112.218414
1048,110.347397
1049,110.583374
1050,112.488098
1051,111.645325
1052,110.768814
1053,111.738029
1054,111.577881
1055,109.513054
1056,110.271568
1057,109.605759
1058,108.349998
1059,106.344124
1060,107.751617
1061,108.143524
1062,109.819511
1063,109.438568
1064,109.75177
1065,110.801369
1066,111.139969
1067,110.86911
1068,111.613976
1069,112.384262
1070,112.231895
1071,112.70591
1072,112.799019
1073,112.782104
1074,113.137611
1075,112.849815
1076,112.460457
1077,112.121857
1078,111.28389
1079,111.275398
1080,111.360046
1081,111.766365
1082,110.513588
1083,111.148453
1084,112.663605
1085,113.239189
1086,113.120659
1087,114.094101
1088,114.838989
1089,115.211418
1090,115.482285
1091,115.304565
1092,114.889771
1093,114.127983
1094,113.095306
1095,113.594688
1096,114.034874
1097,115.008293
1098,113.797829
1099,114.339577
1100,113.459274
1101,112.739784
1102,112.722847
1103,113.730148
1104,114.000977
1105,113.095306
1106,111.783257
1107,111.690163
1108,112.062599
1109,112.578964
1110,113.010635
1111,114.187233
1112,111.622452
1113,111.503937
1114,110.395081
1115,109.226967
1116,109.159264
1117,108.702194
1118,109.531685
1119,108.008072
1120,108.092743
1121,109.463989
1122,107.51712
1123,107.75415
1124,108.075684
1125,108.628601
1126,110.117241
1127,109.453751
1128,109.138992
1129,107.871536
1130,108.832764
1131,110.253372
1132,111.197594
1133,112.26088
1134,113.919701
1135,113.826111
1136,113.962242
1137,115.144623
1138,114.327995
1139,112.26088
1140,111.776024
1141,112.150307
1142,111.376213
1143,112.02272
1144,111.104034
1145,112.907394
1146,112.839325
1147,114.404564
1148,114.48111
1149,113.843147
1150,113.417786
1151,111.095497
1152,110.772278
1153,110.01516
1154,109.547333
1155,106.748672
1156,107.327095
1157,102.299736
1158,102.146652
1159,95.494492
1160,99.934921
1161,95.520042
1162,99.807343
1163,100.47934
1164,102.60598
1165,101.729797
1166,101.797829
1167,97.408463
1168,95.817719
1169,95.89431
1170,99.050232
1171,100.445313
1172,98.914131
1173,100.35173
1174,103.235458
1175,103.507668
1176,103.96701
1177,102.878197
1178,100.24968
1179,99.518097
1180,102.325249
1181,101.261925
1182,98.607903
1183,99.245888
1184,100.156082
1185,101.542641
1186,103.295029
1187,103.906349
1188,102.871735
1189,102.752037
1190,99.725143
1191,96.501579
1192,97.082993
1193,99.391685
1194,100.503242
1195,98.451111
1196,99.229218
1197,96.74955
1198,93.996262
1199,96.056938
1200,97.835464
1201,99.605446
1202,98.938499
1203,102.247566
1204,102.350151
1205,103.247986
1206,103.042755
1207,104.804176
1208,102.803352
1209,104.812744
1210,103.572891
1211,104.026093
1212,106.001259
1213,107.300934
1214,105.214607
1215,106.283432
1216,109.985802
1217,109.960167
1218,107.309486
1219,104.316795
1220,106.018356
1221,107.950806
1222,107.292412
1223,107.959328
1224,109.344521
1225,105.30867
1226,106.300537
1227,108.301353
1228,107.275276
1229,107.805405
1230,106.095322
1231,104.410858
1232,104.29969
1233,102.315971
1234,101.914101
1235,99.665298
1236,99.477158
1237,102.358719
1238,102.649429
1239,106.873421
1240,106.856316
1241,106.762268
1242,107.925117
1243,107.959328
1244,108.361206
1245,105.984146
1246,107.77977
1247,106.206482
1248,105.214607
1249,104.094482
1250,104.470703
1251,104.62561
1252,103.506973
1253,106.639107
1254,106.845627
1255,107.79216
1256,108.755875
1257,108.841934
1258,107.413544
1259,108.52356
1260,107.990067
1261,109.711006
1262,109.883133
1263,110.175682
1264,109.891724
1265,110.158478
1266,111.113602
1267,111.173836
1268,111.440582
1269,110.864059
1270,111.294296
1271,112.52478
1272,113.11853
1273,113.540161
1274,113.247612
1275,113.11853
1276,114.065041
1277,113.479912
1278,113.428291
1279,113.041084
1280,112.998047
1281,113.987602
1282,114.168297
1283,115.768776
1284,115.691345
1285,115.983902
1286,116.328087
1287,116.474365
1288,115.613922
1289,116.474365
1290,116.328087
1291,115.786018
1292,117.068138
1293,117.377892
1294,117.42955
1295,117.050903
1296,117.567207
1297,117.82534
1298,118.02327
1299,118.367462
1300,117.902817
1301,118.513687
1302,118.152313
1303,117.670448
1304,115.949509
1305,116.758331
1306,117.919975
1307,118.376045
1308,118.384659
1309,120.518639
1310,120.389572
1311,121.086548
1312,121.254234
1313,121.729546
1314,121.375214
1315,121.176483
1316,120.30352
1317,120.692451
1318,122.386391
1319,122.006119
1320,121.401146
1321,121.19368
1322,121.694984
1323,122.585129
1324,122.083893
1325,120.873901
1326,120.813446
1327,119.456589
1328,117.451515
1329,118.402184
1330,119.949196
1331,118.523186
1332,118.445381
1333,120.19986
1334,119.793633
1335,119.024467
1336,119.223236
1337,118.220688
1338,118.670113
1339,120.294899
1340,121.133217
1341,121.332016
1342,120.882614
1343,121.634468
1344,121.2715
1345,120.346741
1346,118.402184
1347,118.488617
1348,118.013268
1349,117.31324
1350,117.555252
1351,117.200867
1352,115.90451
1353,115.239029
1354,114.798286
1355,113.095711
1356,112.127739
1357,114.055038
1358,114.253792
1359,114.314316
1360,114.539001
1361,114.167389
1362,115.550171
1363,113.873535
1364,113.622864
1365,110.762215
1366,110.710373
1367,111.548714
1368,114.055038
1369,114.124161
1370,115.031616
1371,113.571022
1372,114.876076
1373,114.141457
1374,115.351387
1375,116.531128
1376,116.756996
1377,117.886345
1378,117.695221
1379,115.054291
1380,115.940369
1381,114.081314
1382,114.654663
1383,115.688469
1384,115.358345
1385,118.233856
1386,118.590034
1387,119.371857
1388,118.83326
1389,117.703941
1390,117.556259
1391,116.531128
1392,116.548492
1393,115.983826
1394,117.929741
1395,117.651779
1396,118.459702
1397,119.33712
1398,119.649872
1399,118.555275
1400,117.356422
1401,116.348671
1402,116.374763
1403,118.294617
1404,120.475136
1405,120.475136
1406,119.632477
1407,119.528236
1408,118.702919
1409,121.05719
1410,121.291786
1411,121.899841
1412,122.047539
1413,122.151825
1414,122.351616
1415,122.290802
1416,122.308159
1417,122.447182
1418,123.350655
1419,123.515671
1420,123.524391
1421,123.15081
1422,123.202942
1423,122.195213
1424,122.933655
1425,122.959702
1426,122.838081
1427,122.933655
1428,122.047539
1429,122.629616
1430,122.51664
1431,122.412415
1432,124.896965
1433,125.383446
1434,124.671112
1435,125.018585
1436,125.435593
1437,127.346779
1438,127.911484
1439,127.477104
1440,127.372826
1441,127.442337
1442,127.451035
1443,127.397797
1444,127.205597
1445,125.851913
1446,125.144463
1447,126.323547
1448,125.738388
1449,126.070274
1450,126.201248
1451,126.71653
1452,127.62487
1453,127.633575
1454,127.196892
1455,125.93924
1456,125.135719
1457,125.205635
1458,124.795113
1459,125.834404
1460,127.109535
1461,127.685944
1462,127.354095
1463,125.231773
1464,125.249298
1465,123.511292
1466,123.161942
1467,123.520004
1468,123.450134
1469,123.450134
1470,124.742699
1471,123.633537
1472,123.886826
1473,124.85627
1474,122.026566
1475,120.559303
1476,120.664124
1477,120.760201
1478,120.340935
1479,118.716499
1480,118.515656
1481,119.100792
1482,121.511284
1483,121.563698
1484,121.790741
1485,123.450134
1486,123.188141
1487,122.559326
1488,123.546234
1489,124.122643
1490,124.148811
1491,123.537521
1492,123.362816
1493,123.581131
1494,124.000366
1495,124.375893
1496,124.428307
1497,125.27549
1498,125.336624
1499,124.568047
1500,124.105209
1501,125.56369
1502,126.961044
1503,126.017883
1504,126.742699
1505,125.592247
1506,125.205292
1507,124.677505
1508,124.510406
1509,123.164703
1510,125.258003
1511,128.468399
1512,128.178177
1513,128.741058
1514,128.389267
1515,128.019852
1516,128.345322
1517,129.36557
1518,129.356812
1519,129.268829
1520,129.356812
1521,129.339203
1522,130.174759
1523,130.465042
1524,131.168701
1525,131.379761
1526,131.414963
1527,132.153778
1528,131.995483
1529,132.514389
1530,131.995483
1531,131.670029
1532,133.024551
1533,131.529312
1534,132.857422
1535,132.954163
1536,132.77829
1537,133.517105
1538,133.490707
1539,133.710617
1540,133.824936
1541,133.948074
1542,133.789749
1543,134.79245
1544,133.112503
1545,132.303314
1546,133.596268
1547,131.054337
1548,131.951508
1549,133.613846
1550,133.350006
1551,133.789749
1552,134.502228
1553,135.707169
1554,135.891953
1555,136.138184
1556,136.718704
1557,137.237671
1558,136.929779
1559,137.123291
1560,137.853333
1561,137.671326
1562,136.91156
1563,136.593536
1564,137.547668
1565,136.372635
1566,137.46814
1567,136.89386
1568,137.989365
1569,137.989365
1570,138.413452
1571,137.865692
1572,138.545975
1573,137.141281
1574,137.697845
1575,137.079437
1576,138.00708
1577,138.484146
1578,140.180405
1579,140.639801
1580,140.295258
1581,137.044052
1582,139.067245
1583,137.035233
1584,136.178284
1585,137.362106
1586,137.971756
1587,139.394119
1588,139.482468
1589,140.047882
1590,139.800522
1591,140.736954
1592,141.072678
1593,139.835846
1594,141.134567
1595,142.56575
1596,142.927963
1597,143.652451
1598,144.306229
1599,143.899841
1600,144.368073
1601,144.48288
1602,145.975937
1603,146.762253
1604,146.073166
1605,147.48671
1606,147.47789
1607,147.68988
1608,146.594391
1609,146.170319
1610,146.046631
1611,146.921249
1612,145.967087
1613,146.506073
1614,144.403381
1615,145.198502
1616,144.500565
1617,142.477417
1618,143.767319
1619,145.596069
1620,145.596069
